    time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
12:08:52,1044087792,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.185,   -84.897,   102.391,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.963,   -85.820,  -142.224,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2337,  01
12:08:52,1044087825,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.034,   -84.897,   102.363,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.958,   -85.820,  -142.229,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2337,  01
12:08:52,1044087858,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.778,    19.185,   -84.595,   102.061,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.952,   -85.820,  -142.235,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2336,  01
12:08:52,1044087891,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.034,   -84.897,   102.363,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.947,   -85.820,  -142.240,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2341,  01
12:08:52,1044087924,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    18.883,   -85.048,   102.460,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.947,   -85.820,  -142.240,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2344,  01
12:08:52,1044087957,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.034,   -84.746,   102.237,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.941,   -85.820,  -142.246,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2341,  01
12:08:52,1044087990,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.034,   -84.897,   102.363,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.941,   -85.820,  -142.246,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2338,  01
12:08:52,1044088023,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.185,   -84.897,   102.391,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.936,   -85.820,  -142.251,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2337,  01
12:08:52,1044088056,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -53.929,    19.185,   -85.048,   102.516,     27.07,  1013.243,    26.888,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.930,   -85.820,  -142.251,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2346,  01
12:08:52,1044088089,    -0.010,     0.000,     0.000,     0.010,     9.767,    -0.354,    -0.613,     9.792,     0.000,     0.000,     0.000,     0.000,   -54.080,    19.185,   -84.897,   102.471,     27.07,  1013.244,    26.885,   -0.5608,   -0.3959,    0.6122,   -0.3924,  -149.930,   -85.820,  -142.257,     0.000,     0.000,     0.000,     57014, idle,     0.000,     0.000,    -0.010,     0.010, 2352,  01
