    time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
12:14:18,1044414030,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.036,    87.748,     0.137,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2358,  01
12:14:18,1044414063,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.031,    87.748,     0.132,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2361,  01
12:14:18,1044414096,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.025,    87.748,     0.126,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2355,  01
12:14:18,1044414129,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.025,    87.748,     0.126,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2354,  01
12:14:18,1044414162,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.020,    87.753,     0.121,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2361,  01
12:14:18,1044414195,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.025,    87.753,     0.126,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2361,  01
12:14:18,1044414228,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.025,    87.748,     0.126,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2361,  01
12:14:18,1044414261,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.025,    87.748,     0.126,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2358,  01
12:14:18,1044414294,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.031,    87.748,     0.132,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2353,  01
12:14:18,1044414327,    -0.043,     0.000,     0.000,     0.043,    -9.843,     0.057,     0.378,     9.850,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.031,    87.748,     0.132,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2355,  01
12:14:18,1044414360,    -0.043,     0.000,     0.000,     0.043,    -9.838,     0.057,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.036,    87.748,     0.137,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2361,  01
12:14:18,1044414393,    -0.043,     0.000,     0.000,     0.043,    -9.838,     0.057,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.042,    87.748,     0.143,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2361,  01
12:14:18,1044414426,    -0.043,     0.000,     0.000,     0.043,    -9.838,     0.057,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.053,    87.748,     0.154,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2355,  01
12:14:18,1044414459,    -0.043,     0.000,     0.000,     0.043,    -9.838,     0.057,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.058,    87.748,     0.159,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2358,  01
12:14:18,1044414492,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.057,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -15.106,   -58.914,    62.069,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.069,    87.748,     0.170,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2361,  01
12:14:18,1044414525,    -0.043,     0.000,     0.000,     0.043,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0559,   -0.6910,    0.0537,     9.075,    87.748,     0.176,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2353,  01
12:14:18,1044414558,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6910,    0.0537,     9.086,    87.748,     0.187,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2353,  01
12:14:18,1044414591,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6910,    0.0537,     9.091,    87.748,     0.192,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2354,  01
12:14:18,1044414624,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6910,    0.0537,     9.102,    87.748,     0.203,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.043,     0.043, 2355,  01
12:14:18,1044414657,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6910,    0.0537,     9.108,    87.742,     0.209,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2367,  01
12:14:18,1044414690,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6910,    0.0537,     9.113,    87.742,     0.214,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2367,  01
12:14:18,1044414723,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6909,    0.0537,     9.119,    87.742,     0.220,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2366,  01
12:14:19,1044414756,    -0.038,     0.000,     0.000,     0.038,    -9.838,     0.062,     0.383,     9.846,     0.000,     0.000,     0.000,     0.000,    12.387,   -14.955,   -58.914,    62.032,     27.87,  1013.041,    28.573,   -0.7187,   -0.0560,   -0.6909,    0.0537,     9.130,    87.742,     0.231,     0.000,     0.000,     0.000,     57483, idle,     0.000,     0.000,     0.038,     0.038, 2368,  01
12:14:19,1044414789,     1.608,    -0.321,    -0.043,     1.640,    -8.187,    -0.268,     0.325,     8.198,     0.061,     3.296,    -2.747,     4.291,    12.689,   -14.804,   -58.914,    62.057,     27.87,  1013.038,    28.594,   -0.7186,   -0.0557,   -0.6911,    0.0539,     8.207,    87.770,    -0.692,     0.000,     0.000,     0.000,     57483, idle,    -0.033,    -0.311,    -1.608,     1.638, 2370,  01
